attackid,sessionid,repeated,severity,attack,service,srcip,dstip,srcport,dstport,subtype,eventtype,url
13900,24320469,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,51476,80,ips,signature,/phpmyadmin/libraries/engines/phpinfo.php
12648,24320486,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,51514,80,ips,signature,/phpmyadmin/libraries/export/.htpasswd
12648,24320486,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,51514,80,ips,signature,-
12475,24320494,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,51532,80,ips,signature,/phpmyadmin/libraries/export/cgi-bin/
13900,24320515,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,51582,80,ips,signature,/phpmyadmin/libraries/export/phpinfo.php
12648,24320531,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,51616,80,ips,signature,/phpmyadmin/libraries/import/.htpasswd
12648,24320531,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,51616,80,ips,signature,-
12475,24320539,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,51634,80,ips,signature,/phpmyadmin/libraries/import/cgi-bin/
13900,24320561,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,51680,80,ips,signature,/phpmyadmin/libraries/import/phpinfo.php
12648,24320577,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,51714,80,ips,signature,/phpmyadmin/libraries/rte/.htpasswd
12648,24320577,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,51714,80,ips,signature,-
12475,24320585,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,51732,80,ips,signature,/phpmyadmin/libraries/rte/cgi-bin/
13900,24320606,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,51774,80,ips,signature,/phpmyadmin/libraries/rte/phpinfo.php
12648,24320623,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,51810,80,ips,signature,/phpmyadmin/libraries/schema/.htpasswd
12648,24320623,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,51810,80,ips,signature,-
12475,24320631,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,51826,80,ips,signature,/phpmyadmin/libraries/schema/cgi-bin/
13900,24320652,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,51868,80,ips,signature,/phpmyadmin/libraries/schema/phpinfo.php
12648,24320669,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,51904,80,ips,signature,/phpmyadmin/libraries/transformations/.htpasswd
12648,24320669,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,51904,80,ips,signature,-
12475,24320677,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,51920,80,ips,signature,/phpmyadmin/libraries/transformations/cgi-bin/
13900,24320698,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,51962,80,ips,signature,/phpmyadmin/libraries/transformations/phpinfo.php
12648,24320714,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,52000,80,ips,signature,/phpmyadmin/locale/ar/.htpasswd
12648,24320714,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,52000,80,ips,signature,-
12475,24320722,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,52016,80,ips,signature,/phpmyadmin/locale/ar/cgi-bin/
13900,24320743,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,52058,80,ips,signature,/phpmyadmin/locale/ar/phpinfo.php
12648,24320760,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,52092,80,ips,signature,/phpmyadmin/locale/bg/.htpasswd
12648,24320760,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,52092,80,ips,signature,-
12475,24320768,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,52108,80,ips,signature,/phpmyadmin/locale/bg/cgi-bin/
13900,24320789,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,52156,80,ips,signature,/phpmyadmin/locale/bg/phpinfo.php
12648,24320806,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,52198,80,ips,signature,/phpmyadmin/locale/ca/.htpasswd
12648,24320806,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,52198,80,ips,signature,-
12475,24320814,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,52216,80,ips,signature,/phpmyadmin/locale/ca/cgi-bin/
13900,24320835,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,52258,80,ips,signature,/phpmyadmin/locale/ca/phpinfo.php
12648,24320852,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,52294,80,ips,signature,/phpmyadmin/locale/cs/.htpasswd
12648,24320852,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,52294,80,ips,signature,-
12475,24320860,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,52310,80,ips,signature,/phpmyadmin/locale/cs/cgi-bin/
13900,24320881,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,52356,80,ips,signature,/phpmyadmin/locale/cs/phpinfo.php
12648,24320897,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,52388,80,ips,signature,/phpmyadmin/locale/da/.htpasswd
12648,24320897,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,52388,80,ips,signature,-
12475,24320905,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,52406,80,ips,signature,/phpmyadmin/locale/da/cgi-bin/
13900,24320926,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,52450,80,ips,signature,/phpmyadmin/locale/da/phpinfo.php
12648,24320943,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,52486,80,ips,signature,/phpmyadmin/locale/de/.htpasswd
12648,24320943,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,52486,80,ips,signature,-
12475,24320951,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,52502,80,ips,signature,/phpmyadmin/locale/de/cgi-bin/
13900,24320972,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,52546,80,ips,signature,/phpmyadmin/locale/de/phpinfo.php
12648,24320989,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,52582,80,ips,signature,/phpmyadmin/locale/el/.htpasswd
12648,24320989,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,52582,80,ips,signature,-
12475,24320997,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,52600,80,ips,signature,/phpmyadmin/locale/el/cgi-bin/
13900,24321018,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,52642,80,ips,signature,/phpmyadmin/locale/el/phpinfo.php
12648,24321034,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,52678,80,ips,signature,/phpmyadmin/locale/es/.htpasswd
12648,24321034,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,52678,80,ips,signature,-
12475,24321042,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,52694,80,ips,signature,/phpmyadmin/locale/es/cgi-bin/
13900,24321063,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,52736,80,ips,signature,/phpmyadmin/locale/es/phpinfo.php
12648,24321080,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,52774,80,ips,signature,/phpmyadmin/locale/et/.htpasswd
12648,24321080,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,52774,80,ips,signature,-
12475,24321088,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,52790,80,ips,signature,/phpmyadmin/locale/et/cgi-bin/
13900,24321109,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,52832,80,ips,signature,/phpmyadmin/locale/et/phpinfo.php
12648,24321126,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,52868,80,ips,signature,/phpmyadmin/locale/fi/.htpasswd
12648,24321126,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,52868,80,ips,signature,-
12475,24321134,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,52888,80,ips,signature,/phpmyadmin/locale/fi/cgi-bin/
13900,24321155,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,52932,80,ips,signature,/phpmyadmin/locale/fi/phpinfo.php
12648,24321172,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,52970,80,ips,signature,/phpmyadmin/locale/fr/.htpasswd
12648,24321172,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,52970,80,ips,signature,-
12475,24321180,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,52988,80,ips,signature,/phpmyadmin/locale/fr/cgi-bin/
13900,24321201,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,53036,80,ips,signature,/phpmyadmin/locale/fr/phpinfo.php
12648,24321217,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,53072,80,ips,signature,/phpmyadmin/locale/gl/.htpasswd
12648,24321217,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,53072,80,ips,signature,-
12475,24321225,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,53092,80,ips,signature,/phpmyadmin/locale/gl/cgi-bin/
13900,24321246,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,53136,80,ips,signature,/phpmyadmin/locale/gl/phpinfo.php
12648,24321263,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,53170,80,ips,signature,/phpmyadmin/locale/hi/.htpasswd
12648,24321263,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,53170,80,ips,signature,-
12475,24321271,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,53186,80,ips,signature,/phpmyadmin/locale/hi/cgi-bin/
13900,24321292,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,53228,80,ips,signature,/phpmyadmin/locale/hi/phpinfo.php
12648,24321309,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,53264,80,ips,signature,/phpmyadmin/locale/hr/.htpasswd
12648,24321309,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,53264,80,ips,signature,-
12475,24321317,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,53280,80,ips,signature,/phpmyadmin/locale/hr/cgi-bin/
13900,24321338,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,53326,80,ips,signature,/phpmyadmin/locale/hr/phpinfo.php
12648,24321354,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,53360,80,ips,signature,/phpmyadmin/locale/hu/.htpasswd
12648,24321355,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,53362,80,ips,signature,/phpmyadmin/locale/hu/.htpasswd_
12475,24321362,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,53378,80,ips,signature,/phpmyadmin/locale/hu/cgi-bin/
13900,24321384,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,53424,80,ips,signature,/phpmyadmin/locale/hu/phpinfo.php
12648,24321400,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,53458,80,ips,signature,/phpmyadmin/locale/id/.htpasswd
12648,24321400,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,53458,80,ips,signature,-
12475,24321408,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,53476,80,ips,signature,/phpmyadmin/locale/id/cgi-bin/
13900,24321429,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,53520,80,ips,signature,/phpmyadmin/locale/id/phpinfo.php
12648,24321446,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,53556,80,ips,signature,/phpmyadmin/locale/it/.htpasswd
12648,24321446,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,53556,80,ips,signature,-
12475,24321454,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,53572,80,ips,signature,/phpmyadmin/locale/it/cgi-bin/
13900,24321475,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,53616,80,ips,signature,/phpmyadmin/locale/it/phpinfo.php
12648,24321492,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,53654,80,ips,signature,/phpmyadmin/locale/ja/.htpasswd
12648,24321492,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,53654,80,ips,signature,-
12475,24321500,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,53672,80,ips,signature,/phpmyadmin/locale/ja/cgi-bin/
13900,24321521,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,53718,80,ips,signature,/phpmyadmin/locale/ja/phpinfo.php
12648,24321537,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,53750,80,ips,signature,/phpmyadmin/locale/ko/.htpasswd
12648,24321537,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,53750,80,ips,signature,-
12475,24321545,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,53768,80,ips,signature,/phpmyadmin/locale/ko/cgi-bin/
13900,24321566,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,53812,80,ips,signature,/phpmyadmin/locale/ko/phpinfo.php
12648,24321583,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,53852,80,ips,signature,/phpmyadmin/locale/lt/.htpasswd
12648,24321583,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,53852,80,ips,signature,-
12475,24321591,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,53870,80,ips,signature,/phpmyadmin/locale/lt/cgi-bin/
13900,24321612,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,53912,80,ips,signature,/phpmyadmin/locale/lt/phpinfo.php
12648,24321629,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,53952,80,ips,signature,/phpmyadmin/locale/nl/.htpasswd
12648,24321629,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,53952,80,ips,signature,-
12475,24321637,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,53970,80,ips,signature,/phpmyadmin/locale/nl/cgi-bin/
13900,24321658,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,54016,80,ips,signature,/phpmyadmin/locale/nl/phpinfo.php
12648,24321675,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,54052,80,ips,signature,/phpmyadmin/locale/pl/.htpasswd
12648,24321675,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,54052,80,ips,signature,-
12475,24321683,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,54068,80,ips,signature,/phpmyadmin/locale/pl/cgi-bin/
13900,24321704,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,54110,80,ips,signature,/phpmyadmin/locale/pl/phpinfo.php
12648,24321720,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,54144,80,ips,signature,/phpmyadmin/locale/pt/.htpasswd
12648,24321720,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,54144,80,ips,signature,-
12475,24321728,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,54160,80,ips,signature,/phpmyadmin/locale/pt/cgi-bin/
13900,24321749,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,54202,80,ips,signature,/phpmyadmin/locale/pt/phpinfo.php
12648,24321766,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,54238,80,ips,signature,/phpmyadmin/locale/pt_BR/.htpasswd
12648,24321766,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,54238,80,ips,signature,-
12475,24321774,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,54254,80,ips,signature,/phpmyadmin/locale/pt_BR/cgi-bin/
13900,24321795,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,54296,80,ips,signature,/phpmyadmin/locale/pt_BR/phpinfo.php
12648,24321812,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,54332,80,ips,signature,/phpmyadmin/locale/ro/.htpasswd
12648,24321812,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,54332,80,ips,signature,-
12475,24321820,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,54348,80,ips,signature,/phpmyadmin/locale/ro/cgi-bin/
13900,24321841,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,54390,80,ips,signature,/phpmyadmin/locale/ro/phpinfo.php
12648,24321857,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,54424,80,ips,signature,/phpmyadmin/locale/ru/.htpasswd
12648,24321857,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,54424,80,ips,signature,-
12475,24321865,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,54442,80,ips,signature,/phpmyadmin/locale/ru/cgi-bin/
13900,24321886,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,54488,80,ips,signature,/phpmyadmin/locale/ru/phpinfo.php
12648,24321903,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,54524,80,ips,signature,/phpmyadmin/locale/si/.htpasswd
12648,24321903,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,54524,80,ips,signature,-
12475,24321911,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,54540,80,ips,signature,/phpmyadmin/locale/si/cgi-bin/
13900,24321932,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,54584,80,ips,signature,/phpmyadmin/locale/si/phpinfo.php
12648,24321949,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,54622,80,ips,signature,/phpmyadmin/locale/sk/.htpasswd
12648,24321949,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,54622,80,ips,signature,-
12475,24321957,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,54640,80,ips,signature,/phpmyadmin/locale/sk/cgi-bin/
13900,24321978,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,54686,80,ips,signature,/phpmyadmin/locale/sk/phpinfo.php
12648,24321995,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,54724,80,ips,signature,/phpmyadmin/locale/sl/.htpasswd
12648,24321995,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,54724,80,ips,signature,-
12475,24322003,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,54740,80,ips,signature,/phpmyadmin/locale/sl/cgi-bin/
13900,24322024,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,54784,80,ips,signature,/phpmyadmin/locale/sl/phpinfo.php
12648,24322040,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,54816,80,ips,signature,/phpmyadmin/locale/sv/.htpasswd
12648,24322040,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,54816,80,ips,signature,-
12475,24322048,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,54832,80,ips,signature,/phpmyadmin/locale/sv/cgi-bin/
13900,24322069,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,54878,80,ips,signature,/phpmyadmin/locale/sv/phpinfo.php
12648,24322086,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,54912,80,ips,signature,/phpmyadmin/locale/tr/.htpasswd
12648,24322086,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,54912,80,ips,signature,-
12475,24322094,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,54934,80,ips,signature,/phpmyadmin/locale/tr/cgi-bin/
13900,24322115,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,54976,80,ips,signature,/phpmyadmin/locale/tr/phpinfo.php
12648,24322132,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,55014,80,ips,signature,/phpmyadmin/locale/uk/.htpasswd
12648,24322132,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,55014,80,ips,signature,-
12475,24322140,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,55030,80,ips,signature,/phpmyadmin/locale/uk/cgi-bin/
13900,24322161,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,55072,80,ips,signature,/phpmyadmin/locale/uk/phpinfo.php
12648,24322178,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,55108,80,ips,signature,/phpmyadmin/locale/zh_CN/.htpasswd
12648,24322178,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,55108,80,ips,signature,-
12475,24322186,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,55126,80,ips,signature,/phpmyadmin/locale/zh_CN/cgi-bin/
13900,24322207,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,55168,80,ips,signature,/phpmyadmin/locale/zh_CN/phpinfo.php
12648,24322223,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,55202,80,ips,signature,/phpmyadmin/locale/zh_TW/.htpasswd
12648,24322223,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,55202,80,ips,signature,-
12475,24322231,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,55218,80,ips,signature,/phpmyadmin/locale/zh_TW/cgi-bin/
13900,24322252,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,55260,80,ips,signature,/phpmyadmin/locale/zh_TW/phpinfo.php
12648,24322269,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,55294,80,ips,signature,/phpmyadmin/setup/frames/.htpasswd
12648,24322269,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,55294,80,ips,signature,-
12475,24322277,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,55312,80,ips,signature,/phpmyadmin/setup/frames/cgi-bin/
13900,24322298,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,55358,80,ips,signature,/phpmyadmin/setup/frames/phpinfo.php
12648,24322315,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,55394,80,ips,signature,/phpmyadmin/setup/lib/.htpasswd
12648,24322315,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,55394,80,ips,signature,-
12475,24322323,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,55410,80,ips,signature,/phpmyadmin/setup/lib/cgi-bin/
13900,24322344,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,55456,80,ips,signature,/phpmyadmin/setup/lib/phpinfo.php
12648,24322360,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,55490,80,ips,signature,/phpmyadmin/themes/original/.htpasswd
12648,24322360,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,55490,80,ips,signature,-
12475,24322368,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,55508,80,ips,signature,/phpmyadmin/themes/original/cgi-bin/
13900,24322389,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,55554,80,ips,signature,/phpmyadmin/themes/original/phpinfo.php
12648,24322406,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,55588,80,ips,signature,/drupal/includes/database/mysql/.htpasswd
12648,24322406,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,55588,80,ips,signature,-
12475,24322414,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,55606,80,ips,signature,/drupal/includes/database/mysql/cgi-bin/
13900,24322435,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,55650,80,ips,signature,/drupal/includes/database/mysql/phpinfo.php
12648,24322452,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,55686,80,ips,signature,/drupal/includes/database/pgsql/.htpasswd
12648,24322452,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,55686,80,ips,signature,-
12475,24322460,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,55702,80,ips,signature,/drupal/includes/database/pgsql/cgi-bin/
13900,24322481,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,55744,80,ips,signature,/drupal/includes/database/pgsql/phpinfo.php
12648,24322498,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,55782,80,ips,signature,/drupal/misc/ui/images/.htpasswd
12648,24322498,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,55782,80,ips,signature,-
12475,24322506,1,low,Web.cgi-bin.Access,HTTP,192.168.1.3,192.168.2.2,55798,80,ips,signature,/drupal/misc/ui/images/cgi-bin/
13900,24322527,1,low,Invision.Board.PHPINFO.PHP.Information.Disclosure,HTTP,192.168.1.3,192.168.2.2,55842,80,ips,signature,/drupal/misc/ui/images/phpinfo.php
12648,24322543,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,55874,80,ips,signature,/drupal/modules/aggregator/tests/.htpasswd
12648,24322543,1,medium,HTPasswd.Access,HTTP,192.168.1.3,192.168.2.2,55874,80,ips,signature,-
