attackid,sessionid,repeated,severity,attack,service,srcip,dstip,srcport,dstport,subtype,eventtype
12525,9337831,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20005,0,ips,signature
12525,9337832,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20006,0,ips,signature
12525,9337833,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20007,0,ips,signature
12525,9337834,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20008,0,ips,signature
12525,9337835,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20009,0,ips,signature
12525,9337836,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20010,0,ips,signature
12525,9337837,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20011,0,ips,signature
12525,9337838,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20012,0,ips,signature
12525,9337839,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20013,0,ips,signature
12525,9337840,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20014,0,ips,signature
12525,9337841,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20015,0,ips,signature
12525,9337842,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20016,0,ips,signature
12525,9337843,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20017,0,ips,signature
12525,9337844,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20018,0,ips,signature
12525,9337845,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20019,0,ips,signature
12525,9337846,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20020,0,ips,signature
12525,9337847,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20021,0,ips,signature
12525,9337848,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20022,0,ips,signature
12525,9337849,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20023,0,ips,signature
12525,9337850,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20024,0,ips,signature
12525,9337851,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20025,0,ips,signature
12525,9337852,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20026,0,ips,signature
12525,9337853,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20027,0,ips,signature
12525,9337854,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20028,0,ips,signature
12525,9337855,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20029,0,ips,signature
12525,9337856,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20030,0,ips,signature
12525,9337857,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20031,0,ips,signature
12525,9337858,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20032,0,ips,signature
12525,9337859,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20033,0,ips,signature
12525,9337860,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20034,0,ips,signature
12525,9337861,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20035,0,ips,signature
12525,9337862,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20036,0,ips,signature
12525,9337863,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20037,0,ips,signature
12525,9337864,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20038,0,ips,signature
12525,9337865,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20039,0,ips,signature
12525,9337866,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20040,0,ips,signature
12525,9337867,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20041,0,ips,signature
12525,9337868,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20042,0,ips,signature
12525,9337869,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20043,0,ips,signature
12525,9337870,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20044,0,ips,signature
12525,9337871,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20045,0,ips,signature
12525,9337872,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20046,0,ips,signature
12525,9337873,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20047,0,ips,signature
12525,9337874,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20048,0,ips,signature
12525,9337875,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20049,0,ips,signature
12525,9337876,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20050,0,ips,signature
12525,9337877,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20051,0,ips,signature
12525,9337878,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20052,0,ips,signature
12525,9337879,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20053,0,ips,signature
12525,9337880,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20054,0,ips,signature
12525,9337881,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20055,0,ips,signature
12525,9337882,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20056,0,ips,signature
12525,9337883,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20057,0,ips,signature
12525,9337884,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20058,0,ips,signature
12525,9337885,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20059,0,ips,signature
12525,9337886,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20060,0,ips,signature
12525,9337887,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20061,0,ips,signature
12525,9337888,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20062,0,ips,signature
12525,9337889,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20063,0,ips,signature
12525,9337890,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20064,0,ips,signature
12525,9337891,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20065,0,ips,signature
12525,9337892,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20066,0,ips,signature
12525,9337893,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20067,0,ips,signature
12525,9337894,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20068,0,ips,signature
12525,9337895,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20069,0,ips,signature
12525,9337896,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20070,0,ips,signature
12525,9337897,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20071,0,ips,signature
12525,9337898,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20072,0,ips,signature
12525,9337899,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20073,0,ips,signature
12525,9337900,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20074,0,ips,signature
12525,9337901,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20075,0,ips,signature
12525,9337902,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20076,0,ips,signature
12525,9337903,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20077,0,ips,signature
12525,9337904,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20078,0,ips,signature
12525,9337905,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20079,0,ips,signature
12525,9337906,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20080,0,ips,signature
12525,9337907,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20081,0,ips,signature
12525,9337908,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20082,0,ips,signature
12525,9337909,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20083,0,ips,signature
12525,9337910,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20084,0,ips,signature
12525,9337911,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20085,0,ips,signature
12525,9337912,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20086,0,ips,signature
12525,9337913,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20087,0,ips,signature
12525,9337914,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20088,0,ips,signature
12525,9337915,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20089,0,ips,signature
12525,9337916,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20090,0,ips,signature
12525,9337917,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20091,0,ips,signature
12525,9337918,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20092,0,ips,signature
12525,9337919,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20093,0,ips,signature
12525,9337920,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20094,0,ips,signature
12525,9337921,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20095,0,ips,signature
12525,9337922,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20096,0,ips,signature
12525,9337923,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20097,0,ips,signature
12525,9337924,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20098,0,ips,signature
12525,9337925,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20099,0,ips,signature
12525,9337926,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20100,0,ips,signature
12525,9337927,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20101,0,ips,signature
12525,9337928,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20102,0,ips,signature
12525,9337929,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20103,0,ips,signature
12525,9337930,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20104,0,ips,signature
12525,9337931,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20105,0,ips,signature
12525,9337932,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20106,0,ips,signature
12525,9337933,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20107,0,ips,signature
12525,9337934,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20108,0,ips,signature
12525,9337935,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20109,0,ips,signature
12525,9337936,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20110,0,ips,signature
12525,9337937,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20111,0,ips,signature
12525,9337938,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20112,0,ips,signature
12525,9337939,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20113,0,ips,signature
12525,9337940,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20114,0,ips,signature
12525,9337941,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20115,0,ips,signature
12525,9337942,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20116,0,ips,signature
12525,9337943,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20117,0,ips,signature
12525,9337944,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20118,0,ips,signature
12525,9337945,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20119,0,ips,signature
12525,9337946,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20120,0,ips,signature
12525,9337947,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20121,0,ips,signature
12525,9337948,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20122,0,ips,signature
12525,9337949,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20123,0,ips,signature
12525,9337950,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20124,0,ips,signature
12525,9337951,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20125,0,ips,signature
12525,9337952,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20126,0,ips,signature
12525,9337953,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20127,0,ips,signature
12525,9337954,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20128,0,ips,signature
12525,9337955,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20129,0,ips,signature
12525,9337956,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20130,0,ips,signature
12525,9337957,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20131,0,ips,signature
12525,9337958,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20132,0,ips,signature
12525,9337959,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20133,0,ips,signature
12525,9337960,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20134,0,ips,signature
12525,9337961,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20135,0,ips,signature
12525,9337962,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20136,0,ips,signature
12525,9337963,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20137,0,ips,signature
12525,9337964,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20138,0,ips,signature
12525,9337965,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20139,0,ips,signature
12525,9337966,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20140,0,ips,signature
12525,9337967,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20141,0,ips,signature
12525,9337968,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20142,0,ips,signature
12525,9337969,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20143,0,ips,signature
12525,9337970,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20144,0,ips,signature
12525,9337971,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20145,0,ips,signature
12525,9337972,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20146,0,ips,signature
12525,9337973,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20147,0,ips,signature
12525,9337974,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20148,0,ips,signature
12525,9337975,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20149,0,ips,signature
12525,9337976,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20150,0,ips,signature
12525,9337977,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20151,0,ips,signature
12525,9337978,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20152,0,ips,signature
12525,9337979,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20153,0,ips,signature
12525,9337980,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20154,0,ips,signature
12525,9337981,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20155,0,ips,signature
12525,9337982,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20156,0,ips,signature
12525,9337983,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20157,0,ips,signature
12525,9337984,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20158,0,ips,signature
12525,9337985,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20159,0,ips,signature
12525,9337986,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20160,0,ips,signature
12525,9337987,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20161,0,ips,signature
12525,9337988,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20162,0,ips,signature
12525,9337989,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20163,0,ips,signature
12525,9337990,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20164,0,ips,signature
12525,9337991,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20165,0,ips,signature
12525,9337992,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20166,0,ips,signature
12525,9337993,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20167,0,ips,signature
12525,9337994,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20168,0,ips,signature
12525,9337995,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20169,0,ips,signature
12525,9337996,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20170,0,ips,signature
12525,9337997,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20171,0,ips,signature
12525,9337998,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20172,0,ips,signature
12525,9337999,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20173,0,ips,signature
12525,9338000,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20174,0,ips,signature
12525,9338001,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20175,0,ips,signature
12525,9338002,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20176,0,ips,signature
12525,9338003,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20177,0,ips,signature
12525,9338004,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20178,0,ips,signature
12525,9338005,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20179,0,ips,signature
12525,9338006,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20180,0,ips,signature
12525,9338007,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20181,0,ips,signature
12525,9338008,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20182,0,ips,signature
12525,9338009,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20183,0,ips,signature
12525,9338010,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20184,0,ips,signature
12525,9338011,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20185,0,ips,signature
12525,9338012,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20186,0,ips,signature
12525,9338013,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20187,0,ips,signature
12525,9338014,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20188,0,ips,signature
12525,9338015,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20189,0,ips,signature
12525,9338016,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20190,0,ips,signature
12525,9338017,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20191,0,ips,signature
12525,9338018,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20192,0,ips,signature
12525,9338019,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20193,0,ips,signature
12525,9338020,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20194,0,ips,signature
12525,9338021,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20195,0,ips,signature
12525,9338022,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20196,0,ips,signature
12525,9338023,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20197,0,ips,signature
12525,9338024,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20198,0,ips,signature
12525,9338025,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20199,0,ips,signature
12525,9338027,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20201,0,ips,signature
12525,9338026,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20200,0,ips,signature
12525,9338028,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20202,0,ips,signature
12525,9338029,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20203,0,ips,signature
12525,9338030,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20204,0,ips,signature
12525,9338031,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20205,0,ips,signature
12525,9338032,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20206,0,ips,signature
12525,9338033,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20207,0,ips,signature
12525,9338034,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20208,0,ips,signature
12525,9338035,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20209,0,ips,signature
12525,9338036,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20210,0,ips,signature
12525,9338037,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20211,0,ips,signature
12525,9338038,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20212,0,ips,signature
12525,9338039,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20213,0,ips,signature
12525,9338040,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20214,0,ips,signature
12525,9338041,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20215,0,ips,signature
12525,9338042,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20216,0,ips,signature
12525,9338043,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20217,0,ips,signature
12525,9338044,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20218,0,ips,signature
12525,9338045,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20219,0,ips,signature
12525,9338046,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20220,0,ips,signature
12525,9338047,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20221,0,ips,signature
12525,9338048,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20222,0,ips,signature
12525,9338049,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20223,0,ips,signature
12525,9338050,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20224,0,ips,signature
12525,9338051,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20225,0,ips,signature
12525,9338052,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20226,0,ips,signature
12525,9338053,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20227,0,ips,signature
12525,9338054,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20228,0,ips,signature
12525,9338055,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20229,0,ips,signature
12525,9338056,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20230,0,ips,signature
12525,9338057,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20231,0,ips,signature
12525,9338058,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20232,0,ips,signature
12525,9338059,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20233,0,ips,signature
12525,9338060,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20234,0,ips,signature
12525,9338061,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20235,0,ips,signature
12525,9338062,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20236,0,ips,signature
12525,9338063,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20237,0,ips,signature
12525,9338064,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20238,0,ips,signature
12525,9338065,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20239,0,ips,signature
12525,9338066,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20240,0,ips,signature
12525,9338067,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20241,0,ips,signature
12525,9338068,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20242,0,ips,signature
12525,9338069,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20243,0,ips,signature
12525,9338070,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20244,0,ips,signature
12525,9338071,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20245,0,ips,signature
12525,9338072,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20246,0,ips,signature
12525,9338073,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20247,0,ips,signature
12525,9338074,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20248,0,ips,signature
12525,9338075,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20249,0,ips,signature
12525,9338076,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20250,0,ips,signature
12525,9338077,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20251,0,ips,signature
12525,9338078,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20252,0,ips,signature
12525,9338079,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20253,0,ips,signature
12525,9338080,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20254,0,ips,signature
12525,9338081,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20255,0,ips,signature
12525,9338082,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20256,0,ips,signature
12525,9338083,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20257,0,ips,signature
12525,9338084,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20258,0,ips,signature
12525,9338085,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20259,0,ips,signature
12525,9338086,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20260,0,ips,signature
12525,9338087,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20261,0,ips,signature
12525,9338088,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20262,0,ips,signature
12525,9338089,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20263,0,ips,signature
12525,9338090,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20264,0,ips,signature
12525,9338091,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20265,0,ips,signature
12525,9338092,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20266,0,ips,signature
12525,9338093,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20267,0,ips,signature
12525,9338094,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20268,0,ips,signature
12525,9338095,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20269,0,ips,signature
12525,9338096,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20270,0,ips,signature
12525,9338097,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20271,0,ips,signature
12525,9338098,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,20272,0,ips,signature
